gender,event,medal,athlete,alpha_3,country,grp_id,type,year,guide,country_name,iso_n3,athlete_country
Men,Singles C5,Silver,INADA Koji,JPN,,,Table Tennis,1988,,Japan,392,INADA Koji - JPN
Men,Singles C5,Bronze,HOLLANDER Eric,BEL,,,Table Tennis,1988,,Belgium,56,HOLLANDER Eric - BEL
Men,Singles C6,Gold,AXELSSON Thomas,SWE,,,Table Tennis,1988,,Sweden,752,AXELSSON Thomas - SWE
Men,Singles C6,Silver,WESTLING Mikael,SWE,,,Table Tennis,1988,,Sweden,752,WESTLING Mikael - SWE
Men,Singles C6,Bronze,KIM Kyung Sik,KOR,,,Table Tennis,1988,,"Korea, Republic of",410,KIM Kyung Sik - KOR
Men,Singles 1A-4,Gold,DEMPSEY Michael,USA,,,Table Tennis,1988,,United States of America,840,DEMPSEY Michael - USA
Men,Singles 1A-4,Silver,TISSERANT Guy,FRA,,,Table Tennis,1988,,France,250,TISSERANT Guy - FRA
Men,Singles 1A-4,Bronze,VELROYEN Herbert,DEU,,,Table Tennis,1988,,Germany,276,VELROYEN Herbert - DEU
Men,Singles TT2,Gold,TISSERANT Guy,FRA,,,Table Tennis,1988,,France,250,TISSERANT Guy - FRA
Men,Singles TT2,Silver,VELROYEN Herbert,DEU,,,Table Tennis,1988,,Germany,276,VELROYEN Herbert - DEU
Men,Singles TT2,Bronze,GAUDUCHEAU Michel,FRA,,,Table Tennis,1988,,France,250,GAUDUCHEAU Michel - FRA
Men,Singles TT3,Gold,KURFESS Thomas,DEU,,,Table Tennis,1988,,Germany,276,KURFESS Thomas - DEU
Men,Singles TT3,Silver,SCHMIDT Rainer,DEU,,,Table Tennis,1988,,Germany,276,SCHMIDT Rainer - DEU
Men,Singles TT3,Bronze,WELTING Stephan,DEU,,,Table Tennis,1988,,Germany,276,WELTING Stephan - DEU
Men,Singles TT4,Gold,HOPE David,GBR,,,Table Tennis,1988,,United Kingdom of Great Britain and Northern Ireland,826,HOPE David - GBR
Men,Singles TT4,Silver,PIRAS Marc,FRA,,,Table Tennis,1988,,France,250,PIRAS Marc - FRA
Men,Singles TT4,Bronze,MUELLER Klaus,DEU,,,Table Tennis,1988,,Germany,276,MUELLER Klaus - DEU
Men,Singles TT5,Gold,KIM Kwang Jin,KOR,,,Table Tennis,1988,,"Korea, Republic of",410,KIM Kwang Jin - KOR
Men,Singles TT5,Silver,SZEPESI Attila,HUN,,,Table Tennis,1988,,Hungary,348,SZEPESI Attila - HUN
Men,Singles TT5,Bronze,HORSCH Wolfgang,DEU,,,Table Tennis,1988,,Germany,276,HORSCH Wolfgang - DEU
Men,Singles TT6,Gold,JOKINEN Kimmo,FIN,,,Table Tennis,1988,,Finland,246,JOKINEN Kimmo - FIN
Men,Singles TT6,Silver,PEHRSSON Torben,DNK,,,Table Tennis,1988,,Denmark,208,PEHRSSON Torben - DNK
Men,Singles TT6,Bronze,NILSSON Jorgen,SWE,,,Table Tennis,1988,,Sweden,752,NILSSON Jorgen - SWE
Men,Singles TT7,Gold,KOLLER Manfred,DEU,,,Table Tennis,1988,,Germany,276,KOLLER Manfred - DEU
Men,Singles TT7,Silver,DIMITRIJEVIC Svetislav,SRB,,,Table Tennis,1988,,Serbia,688,DIMITRIJEVIC Svetislav - SRB
Men,Singles TT7,Bronze,HAVALESCHKA Frands,DNK,,,Table Tennis,1988,,Denmark,208,HAVALESCHKA Frands - DNK
Men,Singles TT open,Gold,CHEDEAU Claude,FRA,,,Table Tennis,1988,,France,250,CHEDEAU Claude - FRA
Men,Singles TT open,Silver,KNABE Manfred,DEU,,,Table Tennis,1988,,Germany,276,KNABE Manfred - DEU
Men,Singles TT open,Bronze,PEHRSSON Torben,DNK,,,Table Tennis,1988,,Denmark,208,PEHRSSON Torben - DNK
Women,Singles 2,Gold,BISQUOLM Elisabeth,CHE,,,Table Tennis,1988,,Switzerland,756,BISQUOLM Elisabeth - CHE
Women,Singles 2,Silver,LAMSBACH Ruth,DEU,,,Table Tennis,1988,,Germany,276,LAMSBACH Ruth - DEU
Women,Singles 2,Bronze,PAARDEKAM Jolanda,NLD,,,Table Tennis,1988,,"Netherlands, Kingdom of the",528,PAARDEKAM Jolanda - NLD
Women,Singles 3,Gold,WENINGER Christiane,DEU,,,Table Tennis,1988,,Germany,276,WENINGER Christiane - DEU
Women,Singles 3,Silver,JOHNSON Jennifer,USA,,,Table Tennis,1988,,United States of America,840,JOHNSON Jennifer - USA
Women,Singles 3,Bronze,ANDERSEN Inger Lise,NOR,,,Table Tennis,1988,,Norway,578,ANDERSEN Inger Lise - NOR
Women,Singles 4,Gold,TERRANOVA Terese,USA,,,Table Tennis,1988,,United States of America,840,TERRANOVA Terese - USA
Women,Singles 4,Silver,SIKORA Monika,DEU,,,Table Tennis,1988,,Germany,276,SIKORA Monika - DEU
Women,Singles 4,Bronze,FETZ Hildegard,AUT,,,Table Tennis,1988,,Austria,40,FETZ Hildegard - AUT
Women,Singles 2-4,Gold,JOHNSON Jennifer,USA,,,Table Tennis,1988,,United States of America,840,JOHNSON Jennifer - USA
Women,Singles 2-4,Silver,KIRCHMAIR Gabriele,AUT,,,Table Tennis,1988,,Austria,40,KIRCHMAIR Gabriele - AUT
Women,Singles 2-4,Bronze,WENINGER Christiane,DEU,,,Table Tennis,1988,,Germany,276,WENINGER Christiane - DEU
Women,Singles TT6,Gold,DARVAND Bernadette,FRA,,,Table Tennis,1988,,France,250,DARVAND Bernadette - FRA
Women,Singles TT6,Silver,ANDERSSON Marie-Louise,SWE,,,Table Tennis,1988,,Sweden,752,ANDERSSON Marie-Louise - SWE
Women,Singles TT6,Bronze,CHENG Yu,CHN,,,Table Tennis,1988,,China,156,CHENG Yu - CHN
Women,Singles TT7,Gold,HUA Guiyun,CHN,,,Table Tennis,1988,,China,156,HUA Guiyun - CHN
Women,Singles TT7,Silver,BAERTELSEN Marianne,DNK,,,Table Tennis,1988,,Denmark,208,BAERTELSEN Marianne - DNK
Women,Singles TT7,Bronze,BAUER Birgit,DEU,,,Table Tennis,1988,,Germany,276,BAUER Birgit - DEU
Women,Singles TT open,Gold,ZHANG Xiaoling,CHN,,,Table Tennis,1988,,China,156,ZHANG Xiaoling - CHN
Women,Singles TT open,Silver,BORRE Ingrid,BEL,,,Table Tennis,1988,,Belgium,56,BORRE Ingrid - BEL
Women,Singles TT open,Bronze,ANDERSSON Marie-Louise,SWE,,,Table Tennis,1988,,Sweden,752,ANDERSSON Marie-Louise - SWE
Men,Teams 2,Gold,,AUT,Austria,1.0,Table Tennis,1988,,Austria,40,
Men,Teams 2,Silver,,KOR,Korea,1.0,Table Tennis,1988,,"Korea, Republic of",410,
Men,Teams 2,Bronze,,DEU,FR Germany,1.0,Table Tennis,1988,,Germany,276,
Men,Teams 3,Gold,,KOR,Korea,1.0,Table Tennis,1988,,"Korea, Republic of",410,
Men,Teams 3,Silver,,AUT,Austria,1.0,Table Tennis,1988,,Austria,40,
Men,Teams 3,Bronze,,GBR,Great Britain,1.0,Table Tennis,1988,,United Kingdom of Great Britain and Northern Ireland,826,
Men,Teams 4,Gold,,DEU,FR Germany,1.0,Table Tennis,1988,,Germany,276,
Men,Teams 4,Silver,,KOR,Korea,1.0,Table Tennis,1988,,"Korea, Republic of",410,
Men,Teams 4,Bronze,,HKG,Hong Kong,1.0,Table Tennis,1988,,Hong Kong,344,
Men,Teams 1A,Gold,,KOR,Korea,1.0,Table Tennis,1988,,"Korea, Republic of",410,
Men,Teams 1A,Silver,ROSENAST Hans,CHE,Switzerland,1.0,Table Tennis,1988,,Switzerland,756,ROSENAST Hans - CHE
Men,Teams 1A,Silver,ZUMKEHR Rolf,CHE,Switzerland,2.0,Table Tennis,1988,,Switzerland,756,ZUMKEHR Rolf - CHE
Men,Teams 1A,Bronze,,USA,United States of America,1.0,Table Tennis,1988,,United States of America,840,
Men,Teams 1B,Gold,,DEU,FR Germany,1.0,Table Tennis,1988,,Germany,276,
Men,Teams 1B,Silver,,NOR,Norway,1.0,Table Tennis,1988,,Norway,578,
Men,Teams 1B,Bronze,,AUT,Austria,1.0,Table Tennis,1988,,Austria,40,
Men,Teams 1C,Gold,,DEU,FR Germany,1.0,Table Tennis,1988,,Germany,276,
Men,Teams 1C,Silver,,KOR,Korea,1.0,Table Tennis,1988,,"Korea, Republic of",410,
Men,Teams 1C,Bronze,,BEL,Belgium,1.0,Table Tennis,1988,,Belgium,56,
Men,Teams C5-C8,Gold,,SWE,Sweden,1.0,Table Tennis,1988,,Sweden,752,
Men,Teams C5-C8,Silver,,BEL,Belgium,1.0,Table Tennis,1988,,Belgium,56,
Men,Teams C5-C8,Bronze,,IRL,Ireland,1.0,Table Tennis,1988,,Ireland,372,
Men,Teams TT2,Gold,GAUDUCHEAU Michel,FRA,France,1.0,Table Tennis,1988,,France,250,GAUDUCHEAU Michel - FRA
Men,Teams TT2,Gold,TISSERANT Guy,FRA,France,2.0,Table Tennis,1988,,France,250,TISSERANT Guy - FRA
Men,Teams TT2,Silver,CHOI Hyung Suk,KOR,Korea,1.0,Table Tennis,1988,,"Korea, Republic of",410,CHOI Hyung Suk - KOR
Men,Teams TT2,Silver,UM Tae Hyung,KOR,Korea,2.0,Table Tennis,1988,,"Korea, Republic of",410,UM Tae Hyung - KOR
Men,Teams TT2,Bronze,REHDER Hans Jurgen,DEU,FR Germany,1.0,Table Tennis,1988,,Germany,276,REHDER Hans Jurgen - DEU
Men,Teams TT2,Bronze,VELROYEN Herbert,DEU,FR Germany,2.0,Table Tennis,1988,,Germany,276,VELROYEN Herbert - DEU
Men,Teams TT5,Gold,HORSCH Wolfgang,DEU,FR Germany,1.0,Table Tennis,1988,,Germany,276,HORSCH Wolfgang - DEU
Men,Teams TT5,Gold,SCHMITT Thomas,DEU,FR Germany,2.0,Table Tennis,1988,,Germany,276,SCHMITT Thomas - DEU
Men,Teams TT5,Silver,GAROFALO Thierry,FRA,France,1.0,Table Tennis,1988,,France,250,GAROFALO Thierry - FRA
Men,Teams TT5,Silver,PIRAS Marc,FRA,France,2.0,Table Tennis,1988,,France,250,PIRAS Marc - FRA
Men,Teams TT5,Bronze,KOVACS Gyozo,HUN,Hungary,1.0,Table Tennis,1988,,Hungary,348,KOVACS Gyozo - HUN
Men,Teams TT5,Bronze,SZEPESI Attila,HUN,Hungary,2.0,Table Tennis,1988,,Hungary,348,SZEPESI Attila - HUN
Men,Teams TT6,Gold,ROHOF Niels,NLD,Netherlands,1.0,Table Tennis,1988,,"Netherlands, Kingdom of the",528,ROHOF Niels - NLD
Men,Teams TT6,Gold,ZIJDA Rein,NLD,Netherlands,2.0,Table Tennis,1988,,"Netherlands, Kingdom of the",528,ZIJDA Rein - NLD
Men,Teams TT6,Silver,KOZAKURA Masaaki,JPN,Japan,1.0,Table Tennis,1988,,Japan,392,KOZAKURA Masaaki - JPN
Men,Teams TT6,Silver,SAIKI Shuzo,JPN,Japan,2.0,Table Tennis,1988,,Japan,392,SAIKI Shuzo - JPN
Men,Teams TT6,Bronze,ERDOS Lajos,HUN,Hungary,1.0,Table Tennis,1988,,Hungary,348,ERDOS Lajos - HUN
Men,Teams TT6,Bronze,MAJSAI Karoly,HUN,Hungary,2.0,Table Tennis,1988,,Hungary,348,MAJSAI Karoly - HUN
Men,Teams TT7,Gold,KOLLER Manfred,DEU,FR Germany,1.0,Table Tennis,1988,,Germany,276,KOLLER Manfred - DEU
Men,Teams TT7,Gold,VAHLE Markus,DEU,FR Germany,2.0,Table Tennis,1988,,Germany,276,VAHLE Markus - DEU
Men,Teams TT7,Silver,NILSSON Jorgen,SWE,Sweden,1.0,Table Tennis,1988,,Sweden,752,NILSSON Jorgen - SWE
Men,Teams TT7,Silver,NYBERG Dennis,SWE,Sweden,2.0,Table Tennis,1988,,Sweden,752,NYBERG Dennis - SWE
Men,Teams TT7,Bronze,HAVALESCHKA Frands,DNK,Denmark,1.0,Table Tennis,1988,,Denmark,208,HAVALESCHKA Frands - DNK
Men,Teams TT7,Bronze,PEHRSSON Torben,DNK,Denmark,2.0,Table Tennis,1988,,Denmark,208,PEHRSSON Torben - DNK
Women,Teams 2,Gold,DROUX Christiane,CHE,Switzerland,1.0,Table Tennis,1988,,Switzerland,756,DROUX Christiane - CHE
Women,Teams 2,Gold,METTLER-KIENER Elisabeth,CHE,Switzerland,2.0,Table Tennis,1988,,Switzerland,756,METTLER-KIENER Elisabeth - CHE
Women,Teams 2,Silver,,GBR,Great Britain,1.0,Table Tennis,1988,,United Kingdom of Great Britain and Northern Ireland,826,
Women,Teams 2,Bronze,,DEU,FR Germany,2.0,Table Tennis,1988,,Germany,276,
Women,Teams 4,Gold,,USA,United States of America,1.0,Table Tennis,1988,,United States of America,840,
Women,Teams 4,Silver,,DEU,FR Germany,1.0,Table Tennis,1988,,Germany,276,
Women,Teams 4,Bronze,,AUT,Austria,1.0,Table Tennis,1988,,Austria,40,
Women,Teams TT6,Gold,,CHN,China,1.0,Table Tennis,1988,,China,156,
Women,Teams TT6,Silver,,FRA,France,1.0,Table Tennis,1988,,France,250,
Women,Teams TT6,Bronze,,SWE,Sweden,1.0,Table Tennis,1988,,Sweden,752,
Men,Singles 1,Gold,LAUNONEN Matti,FIN,,,Table Tennis,1992,,Finland,246,LAUNONEN Matti - FIN
Men,Singles 1,Silver,KIRCHHOFF Ralf,DEU,,,Table Tennis,1992,,Germany,276,KIRCHHOFF Ralf - DEU
Men,Singles 1,Bronze,LEE Hae Gon,KOR,,,Table Tennis,1992,,"Korea, Republic of",410,LEE Hae Gon - KOR
Men,Singles 1,Bronze,KANG Seong Hoon,KOR,,,Table Tennis,1992,,"Korea, Republic of",410,KANG Seong Hoon - KOR
Men,Singles 2,Gold,HAJEK Rudolf,AUT,,,Table Tennis,1992,,Austria,40,HAJEK Rudolf - AUT
Men,Singles 2,Silver,KURKINEN Jari,FIN,,,Table Tennis,1992,,Finland,246,KURKINEN Jari - FIN
Men,Singles 2,Bronze,KIM Kyung Mook,KOR,,,Table Tennis,1992,,"Korea, Republic of",410,KIM Kyung Mook - KOR
Men,Singles 2,Bronze,HASSLER Bruno,DEU,,,Table Tennis,1992,,Germany,276,HASSLER Bruno - DEU
Men,Singles 3,Gold,PEETERS Michel,FRA,,,Table Tennis,1992,,France,250,PEETERS Michel - FRA
Men,Singles 3,Silver,ROBINSON Neil,GBR,,,Table Tennis,1992,,United Kingdom of Great Britain and Northern Ireland,826,ROBINSON Neil - GBR
Men,Singles 3,Bronze,KESLER Zlatko,SRB,,,Table Tennis,1992,,Serbia,688,KESLER Zlatko - SRB
Men,Singles 3,Bronze,ANDREY Marcel,CHE,,,Table Tennis,1992,,Switzerland,756,ANDREY Marcel - CHE
Men,Singles 4,Gold,KREIDEL Thomas,DEU,,,Table Tennis,1992,,Germany,276,KREIDEL Thomas - DEU
Men,Singles 4,Silver,BENEDETTI Bruno,FRA,,,Table Tennis,1992,,France,250,BENEDETTI Bruno - FRA
Men,Singles 4,Bronze,UM Tae Hyung,KOR,,,Table Tennis,1992,,"Korea, Republic of",410,UM Tae Hyung - KOR
Men,Singles 4,Bronze,CHAN Arnie,GBR,,,Table Tennis,1992,,United Kingdom of Great Britain and Northern Ireland,826,CHAN Arnie - GBR
Men,Singles 5,Gold,KWONG Kam Shing,HKG,,,Table Tennis,1992,,Hong Kong,344,KWONG Kam Shing - HKG
Men,Singles 5,Silver,TISSERANT Guy,FRA,,,Table Tennis,1992,,France,250,TISSERANT Guy - FRA
Men,Singles 5,Bronze,ROBLES Manuel,ESP,,,Table Tennis,1992,,Spain,724,ROBLES Manuel - ESP
Men,Singles 5,Bronze,KIM So Boo,KOR,,,Table Tennis,1992,,"Korea, Republic of",410,KIM So Boo - KOR
Men,Singles 6,Gold,SCHMIDT Rainer,DEU,,,Table Tennis,1992,,Germany,276,SCHMIDT Rainer - DEU
Men,Singles 6,Silver,NIELSEN Brian,DNK,,,Table Tennis,1992,,Denmark,208,NIELSEN Brian - DNK
Men,Singles 6,Bronze,STROMSTEDT Peter,SWE,,,Table Tennis,1992,,Sweden,752,STROMSTEDT Peter - SWE
Men,Singles 6,Bronze,LUNDSTEEN Kai,DNK,,,Table Tennis,1992,,Denmark,208,LUNDSTEEN Kai - DNK
Men,Singles 7,Gold,GLIKMAN Zeev,ISR,,,Table Tennis,1992,,Israel,376,GLIKMAN Zeev - ISR
Men,Singles 7,Silver,KURFESS Thomas,DEU,,,Table Tennis,1992,,Germany,276,KURFESS Thomas - DEU
Men,Singles 7,Bronze,WOLLMERT Jochen,DEU,,,Table Tennis,1992,,Germany,276,WOLLMERT Jochen - DEU
Men,Singles 7,Bronze,VOSSEN Matheus,NLD,,,Table Tennis,1992,,"Netherlands, Kingdom of the",528,VOSSEN Matheus - NLD
Men,Singles 8,Gold,SEIDENFELD Mitchell,USA,,,Table Tennis,1992,,United States of America,840,SEIDENFELD Mitchell - USA
Men,Singles 8,Silver,SUZUKI Kenichi,JPN,,,Table Tennis,1992,,Japan,392,SUZUKI Kenichi - JPN
Men,Singles 8,Bronze,MAISSENBACHER Werner,DEU,,,Table Tennis,1992,,Germany,276,MAISSENBACHER Werner - DEU
Men,Singles 8,Bronze,FUJII Hiroshi,JPN,,,Table Tennis,1992,,Japan,392,FUJII Hiroshi - JPN
Men,Singles 9,Gold,JOKINEN Kimmo,FIN,,,Table Tennis,1992,,Finland,246,JOKINEN Kimmo - FIN
Men,Singles 9,Silver,KNABE Manfred,DEU,,,Table Tennis,1992,,Germany,276,KNABE Manfred - DEU
Men,Singles 9,Bronze,ZIJDA Rein,NLD,,,Table Tennis,1992,,"Netherlands, Kingdom of the",528,ZIJDA Rein - NLD
Men,Singles 9,Bronze,GAROFALO Thierry,FRA,,,Table Tennis,1992,,France,250,GAROFALO Thierry - FRA
Men,Singles 10,Gold,GERKE Michael,DEU,,,Table Tennis,1992,,Germany,276,GERKE Michael - DEU
Men,Singles 10,Silver,DE LA BOURDONNAYE Gilles,FRA,,,Table Tennis,1992,,France,250,DE LA BOURDONNAYE Gilles - FRA
Men,Singles 10,Bronze,GOELLER Thomas,AUT,,,Table Tennis,1992,,Austria,40,GOELLER Thomas - AUT
Men,Singles 10,Bronze,AGUDO Enrique,ESP,,,Table Tennis,1992,,Spain,724,AGUDO Enrique - ESP
Men,Open 1-5,Gold,TISSERANT Guy,FRA,,,Table Tennis,1992,,France,250,TISSERANT Guy - FRA
Men,Open 1-5,Silver,DEMPSEY Michael,USA,,,Table Tennis,1992,,United States of America,840,DEMPSEY Michael - USA
Men,Open 1-5,Bronze,MANDL Franz,AUT,,,Table Tennis,1992,,Austria,40,MANDL Franz - AUT
Men,Open 1-5,Bronze,HATTON Daniel,FRA,,,Table Tennis,1992,,France,250,HATTON Daniel - FRA
Men,Open 6-10,Gold,JOKINEN Kimmo,FIN,,,Table Tennis,1992,,Finland,246,JOKINEN Kimmo - FIN
Men,Open 6-10,Silver,GERKE Michael,DEU,,,Table Tennis,1992,,Germany,276,GERKE Michael - DEU
Men,Open 6-10,Bronze,DE LA BOURDONNAYE Gilles,FRA,,,Table Tennis,1992,,France,250,DE LA BOURDONNAYE Gilles - FRA
Men,Open 6-10,Bronze,AGUDO Enrique,ESP,,,Table Tennis,1992,,Spain,724,AGUDO Enrique - ESP
Women,Singles 3,Gold,PAARDEKAM Jolanda,NLD,,,Table Tennis,1992,,"Netherlands, Kingdom of the",528,PAARDEKAM Jolanda - NLD
Women,Singles 3,Silver,BARTHEIDEL Monika,DEU,,,Table Tennis,1992,,Germany,276,BARTHEIDEL Monika - DEU
Women,Singles 3,Bronze,SASVARINE Ilona,HUN,,,Table Tennis,1992,,Hungary,348,SASVARINE Ilona - HUN
Women,Singles 3,Bronze,LAMSBACH Ruth,DEU,,,Table Tennis,1992,,Germany,276,LAMSBACH Ruth - DEU
Women,Singles 4,Gold,SIKORA Monika,DEU,,,Table Tennis,1992,,Germany,276,SIKORA Monika - DEU
Women,Singles 4,Silver,WENINGER Christiane,DEU,,,Table Tennis,1992,,Germany,276,WENINGER Christiane - DEU
Women,Singles 4,Bronze,WITSCHNIG Susanne,AUT,,,Table Tennis,1992,,Austria,40,WITSCHNIG Susanne - AUT
Women,Singles 4,Bronze,KIRCHMAIR Gabriele,AUT,,,Table Tennis,1992,,Austria,40,KIRCHMAIR Gabriele - AUT
Women,Singles 5,Gold,ROOSEN Gisela,DEU,,,Table Tennis,1992,,Germany,276,ROOSEN Gisela - DEU
Women,Singles 5,Silver,ZAUGG Rosa,CHE,,,Table Tennis,1992,,Switzerland,756,ZAUGG Rosa - CHE
Women,Singles 5,Bronze,NARDELLI Maria,ITA,,,Table Tennis,1992,,Italy,380,NARDELLI Maria - ITA
Women,Singles 5,Bronze,FUNG Yuet Wah,HKG,,,Table Tennis,1992,,Hong Kong,344,FUNG Yuet Wah - HKG
Women,Singles 9,Gold,ZHANG Xiao,CHN,,,Table Tennis,1992,,China,156,ZHANG Xiao - CHN
Women,Singles 9,Silver,YANG Yi,CHN,,,Table Tennis,1992,,China,156,YANG Yi - CHN
Women,Singles 9,Bronze,NURUKI Michiyo,JPN,,,Table Tennis,1992,,Japan,392,NURUKI Michiyo - JPN
Women,Singles 9,Bronze,BORRE Ingrid,BEL,,,Table Tennis,1992,,Belgium,56,BORRE Ingrid - BEL
Women,Open 1-5,Gold,WENINGER Christiane,DEU,,,Table Tennis,1992,,Germany,276,WENINGER Christiane - DEU
Women,Open 1-5,Silver,NARDELLI Maria,ITA,,,Table Tennis,1992,,Italy,380,NARDELLI Maria - ITA
Women,Open 1-5,Bronze,TERRANOVA Terese,USA,,,Table Tennis,1992,,United States of America,840,TERRANOVA Terese - USA
Women,Open 1-5,Bronze,FUNG Yuet Wah,HKG,,,Table Tennis,1992,,Hong Kong,344,FUNG Yuet Wah - HKG
Women,Open 6-10,Gold,BORRE Ingrid,BEL,,,Table Tennis,1992,,Belgium,56,BORRE Ingrid - BEL
Women,Open 6-10,Silver,ZHANG Xiao,CHN,,,Table Tennis,1992,,China,156,ZHANG Xiao - CHN
Women,Open 6-10,Bronze,YANG Yi,CHN,,,Table Tennis,1992,,China,156,YANG Yi - CHN
Women,Open 6-10,Bronze,NURUKI Michiyo,JPN,,,Table Tennis,1992,,Japan,392,NURUKI Michiyo - JPN
Men,Teams 1,Gold,KANG Seong Hoon,KOR,Korea,1.0,Table Tennis,1992,,"Korea, Republic of",410,KANG Seong Hoon - KOR
Men,Teams 1,Gold,LEE Hae Gon,KOR,Korea,2.0,Table Tennis,1992,,"Korea, Republic of",410,LEE Hae Gon - KOR
Men,Teams 1,Silver,ROSENAST Hans,CHE,Switzerland,1.0,Table Tennis,1992,,Switzerland,756,ROSENAST Hans - CHE
Men,Teams 1,Silver,ZUMKEHR Rolf,CHE,Switzerland,2.0,Table Tennis,1992,,Switzerland,756,ZUMKEHR Rolf - CHE
Men,Teams 1,Bronze,ESSBACH Dieter,DEU,Germany,1.0,Table Tennis,1992,,Germany,276,ESSBACH Dieter - DEU
Men,Teams 1,Bronze,KIRCHHOFF Ralf,DEU,Germany,2.0,Table Tennis,1992,,Germany,276,KIRCHHOFF Ralf - DEU
Men,Teams 2,Gold,HAJEK Rudolf,AUT,Austria,1.0,Table Tennis,1992,,Austria,40,HAJEK Rudolf - AUT
Men,Teams 2,Gold,SCHARF Gerhard,AUT,Austria,2.0,Table Tennis,1992,,Austria,40,SCHARF Gerhard - AUT
Men,Teams 2,Silver,KIM Kyung Mook,KOR,Korea,1.0,Table Tennis,1992,,"Korea, Republic of",410,KIM Kyung Mook - KOR
Men,Teams 2,Silver,PARK Hyun Sang,KOR,Korea,2.0,Table Tennis,1992,,"Korea, Republic of",410,PARK Hyun Sang - KOR
Men,Teams 2,Bronze,HASSLER Bruno,DEU,Germany,1.0,Table Tennis,1992,,Germany,276,HASSLER Bruno - DEU
Men,Teams 2,Bronze,SPERLING Helmut,DEU,Germany,2.0,Table Tennis,1992,,Germany,276,SPERLING Helmut - DEU
Men,Teams 2,Bronze,Finland,DEU,Germany,3.0,Table Tennis,1992,,Germany,276,Finland - DEU
Men,Teams 3,Gold,EVANS Phillip,GBR,Great Britain,1.0,Table Tennis,1992,,United Kingdom of Great Britain and Northern Ireland,826,EVANS Phillip - GBR
Men,Teams 3,Gold,RAWSON James,GBR,Great Britain,2.0,Table Tennis,1992,,United Kingdom of Great Britain and Northern Ireland,826,RAWSON James - GBR
Men,Teams 3,Gold,ROBINSON Neil,GBR,Great Britain,3.0,Table Tennis,1992,,United Kingdom of Great Britain and Northern Ireland,826,ROBINSON Neil - GBR
Men,Teams 3,Silver,DORR Werner,DEU,Germany,1.0,Table Tennis,1992,,Germany,276,DORR Werner - DEU
Men,Teams 3,Silver,KOLB Rainer,DEU,Germany,2.0,Table Tennis,1992,,Germany,276,KOLB Rainer - DEU
Men,Teams 3,Bronze,HATTON Daniel,FRA,France,1.0,Table Tennis,1992,,France,250,HATTON Daniel - FRA
Men,Teams 3,Bronze,PEETERS Michel,FRA,France,2.0,Table Tennis,1992,,France,250,PEETERS Michel - FRA
Men,Teams 3,Bronze,Korea,FRA,France,3.0,Table Tennis,1992,,France,250,Korea - FRA
Men,Teams 4,Gold,HO Sum Tak,HKG,Hong Kong,1.0,Table Tennis,1992,,Hong Kong,344,HO Sum Tak - HKG
Men,Teams 4,Gold,WONG Yin Biu,HKG,Hong Kong,2.0,Table Tennis,1992,,Hong Kong,344,WONG Yin Biu - HKG
Men,Teams 4,Silver,GUSTAVSSON Jan-Krister,SWE,Sweden,1.0,Table Tennis,1992,,Sweden,752,GUSTAVSSON Jan-Krister - SWE
Men,Teams 4,Silver,JOHANSSON Joergen,SWE,Sweden,2.0,Table Tennis,1992,,Sweden,752,JOHANSSON Joergen - SWE
Men,Teams 4,Bronze,ALTENBURG Gunter,DEU,Germany,1.0,Table Tennis,1992,,Germany,276,ALTENBURG Gunter - DEU
Men,Teams 4,Bronze,HUHN Winfried,DEU,Germany,2.0,Table Tennis,1992,,Germany,276,HUHN Winfried - DEU
Men,Teams 4,Bronze,Belgium,DEU,Germany,3.0,Table Tennis,1992,,Germany,276,Belgium - DEU
Men,Teams 5,Gold,KREIDEL Thomas,DEU,Germany,1.0,Table Tennis,1992,,Germany,276,KREIDEL Thomas - DEU
Men,Teams 5,Gold,WEBER Karl-Heinz,DEU,Germany,2.0,Table Tennis,1992,,Germany,276,WEBER Karl-Heinz - DEU
Men,Teams 5,Silver,JANG Choon Bae,KOR,Korea,1.0,Table Tennis,1992,,"Korea, Republic of",410,JANG Choon Bae - KOR
Men,Teams 5,Silver,KIM So Boo,KOR,Korea,2.0,Table Tennis,1992,,"Korea, Republic of",410,KIM So Boo - KOR
Men,Teams 5,Silver,UM Tae Hyung,KOR,Korea,3.0,Table Tennis,1992,,"Korea, Republic of",410,UM Tae Hyung - KOR
Men,Teams 5,Bronze,IP Sui Lam,HKG,Hong Kong,1.0,Table Tennis,1992,,Hong Kong,344,IP Sui Lam - HKG
Men,Teams 5,Bronze,KWONG Kam Shing,HKG,Hong Kong,2.0,Table Tennis,1992,,Hong Kong,344,KWONG Kam Shing - HKG
Men,Teams 5,Bronze,Austria,HKG,Hong Kong,3.0,Table Tennis,1992,,Hong Kong,344,Austria - HKG
Men,Teams 6,Gold,LUNDSTEEN Kai,DNK,Denmark,1.0,Table Tennis,1992,,Denmark,208,LUNDSTEEN Kai - DNK
Men,Teams 6,Gold,NIELSEN Brian,DNK,Denmark,2.0,Table Tennis,1992,,Denmark,208,NIELSEN Brian - DNK
Men,Teams 6,Silver,SCHMIDT Rainer,DEU,Germany,1.0,Table Tennis,1992,,Germany,276,SCHMIDT Rainer - DEU
Men,Teams 6,Silver,STELZNER Winfried,DEU,Germany,2.0,Table Tennis,1992,,Germany,276,STELZNER Winfried - DEU
